"ID";"VideoFileName";"VideoPath";"UploadDate";"UploadTime";"PlayID";"GameID";"PlayText";"Approved";"Note";"Quarter";"active";"ApprovedTime";"AssociatedTime";"FileCreationTime";"Energy"
"3954";"039";"2012/G5978/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8833";"5978";"1st & 10 at GT49: Laskey, Z. rush for 4 yards to the BC47 (Daniels,S).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:43:26";"0000-00-00 00:00:00	";"0"
"3955";"040";"2012/G5978/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8834";"5978";"2nd & 6 at BC47: Laskey, Z. rush for 10 yards to the BC37, 1ST DOWN GT (Sylvia,S;Joy,T).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:43:59";"0000-00-00 00:00:00	";"0"
"3956";"041";"2012/G5978/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8835";"5978";"1st & 10 at BC37: Smith, O. rush for 16 yards to the BC21, 1ST DOWN GT.";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:44:40";"0000-00-00 00:00:00	";"0"
"3957";"042";"2012/G5978/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8836";"5978";"1st & 10 at BC21: Sims, D. rush for 3 yards to the BC18 (Daniels,S;Parsons,C.J.).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:45:19";"0000-00-00 00:00:00	";"0"
"3958";"000";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"5978";"Recent Play";"N";;"2";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"3959";"001";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8839";"5978";"2nd & 7 at BC18: Washington, T. rush for loss of 4 yards to the BC22, fumble forced by Appiah,D, fumble by Washington, T. recovered by GT Washington, T. at BC22, PENALTY GT personal foul (Godhigh, R.) 15 yards to the BC37.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:50:36";"0000-00-00 00:00:00	";"0"
"3960";"002";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8841";"5978";"3rd & 26 at BC37: Washington, T. pass complete to Bostic, B. for 27 yards to the BC10, 1ST DOWN GT (Rositano,S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:51:01";"0000-00-00 00:00:00	";"0"
"3961";"003";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8842";"5978";"1st & GOAL at BC10: Washington, T. rush for 3 yards to the BC7 (Appiah,D).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:51:08";"0000-00-00 00:00:00	";"0"
"3962";"004";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8843";"5978";"2nd & GOAL at BC07: Laskey, Z. rush for 6 yards to the BC1 (Simmons,J;Pierre-Louis,K).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:51:50";"0000-00-00 00:00:00	";"0"
"3963";"005";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8844";"5978";"3rd & GOAL at BC01: Washington, T. rush for 1 yard to the BC0, TOUCHDOWN, clock 12:57.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:52:47";"0000-00-00 00:00:00	";"0"
"3964";"006";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8845";"5978";"1st & GOAL at BC03: Scully, D. kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:52:51";"0000-00-00 00:00:00	";"0"
"3965";"007";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8846";"5978";"1st & GOAL at GT35: Scully, D. kickoff 57 yards to the BC8, Evans,S return 23 yards to the BC31 (Milton, C.;Harrell, A.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:56:33";"0000-00-00 00:00:00	";"0"
"3966";"008";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8848";"5978";"1st & 10 at BC31: Williams,A rush for 16 yards to the BC47, 1ST DOWN BC (Attaochu, J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:56:59";"0000-00-00 00:00:00	";"0"
"3967";"009";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8849";"5978";"1st & 10 at BC47: Rettig,C pass complete to Amidon,A for 12 yards to the GT41, 1ST DOWN BC (Young, L.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:57:33";"0000-00-00 00:00:00	";"0"
"3968";"010";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8850";"5978";"1st & 10 at GT41: Rettig,C pass complete to Amidon,A for 14 yards to the GT27, 1ST DOWN BC.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:58:31";"0000-00-00 00:00:00	";"0"
"3969";"011";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8851";"5978";"1st & 10 at GT27: Williams,A rush for 5 yards to the GT22 (Attaochu, J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:59:00";"0000-00-00 00:00:00	";"0"
"3970";"012";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8852";"5978";"2nd & 5 at GT22: Rettig,C pass incomplete to Amidon,A.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 15:59:28";"0000-00-00 00:00:00	";"0"
"3971";"013";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8854";"5978";"3rd & 5 at GT22: Rettig,C pass complete to Pantale,C for 8 yards to the GT14, 1ST DOWN BC (Attaochu, J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:02:59";"0000-00-00 00:00:00	";"0"
"3972";"014";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8855";"5978";"1st & 10 at GT14: Williams,A rush for loss of 2 yards to the GT16 (Barnes, T.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:03:18";"0000-00-00 00:00:00	";"0"
"3973";"015";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8856";"5978";"2nd & 12 at GT16: Rettig,C pass complete to Swigert,B for 8 yards to the GT8 (Johnson, I.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:04:23";"0000-00-00 00:00:00	";"0"
"3974";"016";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8857";"5978";"3rd & 4 at GT08: Rettig,C pass incomplete to Pantale,C.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:04:49";"0000-00-00 00:00:00	";"0"
"3975";"017";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8858";"5978";"4th & 4 at GT08: Freese,N field goal attempt from 25 GOOD, clock 08:35.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:05:44";"0000-00-00 00:00:00	";"0"
"3976";"018";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8859";"5978";"1st & GOAL at BC35: Freese,N kickoff 58 yards to the GT7, Golden, J. return 36 yards to the GT43 (Pierre-Louis,K).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:08:24";"0000-00-00 00:00:00	";"0"
"3977";"019";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8861";"5978";"1st & 10 at GT43: Lee, V. pass incomplete to Barnes, T..";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:10:40";"0000-00-00 00:00:00	";"0"
"3978";"020";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8862";"5978";"2nd & 10 at GT43: Smith, O. rush for 13 yards to the BC44, 1ST DOWN GT (Jones,C.J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:11:05";"0000-00-00 00:00:00	";"0"
"3979";"021";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8863";"5978";"1st & 10 at BC44: Zenon, T. rush for loss of 3 yards to the BC47 (Rositano,S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:11:11";"0000-00-00 00:00:00	";"0"
"3980";"022";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8864";"5978";"2nd & 13 at BC47: Lee, V. rush for 11 yards to the BC36 (Clancy,N).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:11:16";"0000-00-00 00:00:00	";"0"
"3981";"023";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8865";"5978";"3rd & 2 at BC36: Lee, V. rush for 2 yards to the BC34, 1ST DOWN GT (Wujciak,C;Edebali,K).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:11:31";"0000-00-00 00:00:00	";"0"
"3982";"024";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8866";"5978";"1st & 10 at BC34: Smith, O. rush for 3 yards to the BC31 (Rositano,S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:16:00";"0000-00-00 00:00:00	";"0"
"3983";"025";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8867";"5978";"2nd & 7 at BC31: Lee, V. rush for 8 yards to the BC23, 1ST DOWN GT (Sylvia,S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:16:05";"0000-00-00 00:00:00	";"0"
"3984";"026";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8868";"5978";"1st & 10 at BC23: Laskey, Z. rush for 2 yards to the BC21 (Murray,B).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:16:11";"0000-00-00 00:00:00	";"0"
"3985";"027";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8869";"5978";"2nd & 8 at BC21: Bostic, B. rush for loss of 3 yards to the BC24 (Borcich,K).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:16:19";"0000-00-00 00:00:00	";"0"
"3986";"028";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8870";"5978";"3rd & 11 at BC24: Lee, V. rush for 24 yards to the BC0, 1ST DOWN GT, TOUCHDOWN, clock 03:33.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:16:25";"0000-00-00 00:00:00	";"0"
"3987";"029";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8871";"5978";"1st & GOAL at BC03: Scully, D. kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:17:05";"0000-00-00 00:00:00	";"0"
"3988";"030";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8872";"5978";"1st & GOAL at GT35: Scully, D. kickoff 65 yards to the BC0, touchback.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:19:13";"0000-00-00 00:00:00	";"0"
"3989";"031";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8874";"5978";"1st & 10 at BC25: Team rush for loss of 17 yards to the BC8, fumble by Team recovered by BC Rettig,C at BC8.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:19:34";"0000-00-00 00:00:00	";"0"
"3990";"032";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8875";"5978";"2nd & 27 at BC08: Williams,A rush for loss of 2 yards to the BC6, fumble by Williams,A recovered by BC Williams,A at BC6.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:20:24";"0000-00-00 00:00:00	";"0"
"3991";"033";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8876";"5978";"3rd & 29 at BC06: Rettig,C pass incomplete to Amidon,A.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:22:07";"0000-00-00 00:00:00	";"0"
"3992";"034";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8877";"5978";"4th & 29 at BC06: Levano,G punt 39 yards to the BC45, fair catch by Golden, J..";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:22:41";"0000-00-00 00:00:00	";"0"
"3993";"035";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8879";"5978";"1st & 10 at BC45: Lee, V. pass complete to Autry, A. for 45 yards to the BC0, 1ST DOWN GT, TOUCHDOWN, clock 02:01.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:22:52";"0000-00-00 00:00:00	";"0"
"3994";"036";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8880";"5978";"1st & GOAL at BC03: Scully, D. kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:23:08";"0000-00-00 00:00:00	";"0"
"3995";"037";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8881";"5978";"1st & GOAL at GT35: Scully, D. kickoff 63 yards to the BC2, Evans,S return 12 yards to the BC14 (White, D.), PENALTY BC holding (Simmons,J) 7 yards to the BC7, 1st and 10, BC ball on BC7.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:26:55";"0000-00-00 00:00:00	";"0"
"3996";"038";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8883";"5978";"1st & 10 at BC07: Williams,A rush for no gain to the BC7 (Cross, I.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:27:17";"0000-00-00 00:00:00	";"0"
"3997";"039";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8885";"5978";"2nd & 10 at BC07: Rettig,C pass incomplete.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:27:36";"0000-00-00 00:00:00	";"0"
"3998";"040";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8887";"5978";"4th & 1 at BC16: Levano,G punt 43 yards to the GT41, fair catch by Golden, J..";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:29:18";"0000-00-00 00:00:00	";"0"
"3999";"041";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8890";"5978";"1st & 10 at GT41: Lee, V. pass complete to Zenon, T. for 44 yards to the BC15, 1ST DOWN GT (Asprilla,M).";"Y";;"2";"ACTIVE";"2012-10-20 16:30:11";"2012-10-20 16:29:45";"0000-00-00 00:00:00	";"0"
"4000";"042";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8891";"5978";"1st & 10 at BC15: Lee, V. pass incomplete to Waller, D..";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:30:33";"0000-00-00 00:00:00	";"0"
"4001";"043";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8892";"5978";"2nd & 10 at BC15: Laskey, Z. rush for 4 yards to the BC11 (Edebali,K;Pierre-Louis,K).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:31:25";"0000-00-00 00:00:00	";"0"
"4002";"044";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8894";"5978";"3rd & 6 at BC11: Lee, V. pass incomplete to Greene, J. (Sylvia,S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:31:56";"0000-00-00 00:00:00	";"0"
"4003";"045";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8895";"5978";"4th & 6 at BC11: Scully, D. field goal attempt from 28 MISSED - wide left, spot at BC20, clock 00:43.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:34:07";"0000-00-00 00:00:00	";"0"
"4004";"046";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8897";"5978";"1st & 10 at BC20: Williams,A rush for 8 yards to the BC28 (Johnson, I.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:34:30";"0000-00-00 00:00:00	";"0"
"4005";"047";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8898";"5978";"2nd & 2 at BC28: Rettig,C pass complete to Williams,A for 16 yards to the BC44, 1ST DOWN BC (Attaochu, J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:35:27";"0000-00-00 00:00:00	";"0"
"4006";"048";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8899";"5978";"1st & 10 at BC44: Rettig,C pass complete to Coleman,J for 21 yards to the GT35, 1ST DOWN BC (Thomas, Je.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:35:57";"0000-00-00 00:00:00	";"0"
"4007";"049";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8901";"5978";"1st & 10 at GT35: Freese,N field goal attempt from 52 MISSED - wide left, spot at BC20, clock 00:00.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:40:38";"0000-00-00 00:00:00	";"0"
"4008";"becky-perron";"2012/G5978/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"5978";"Recent Play";"N";;"2";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"4009";"001";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8904";"5978";"1st & 10 at GT35: Scully, D. kickoff 65 yards to the BC0, touchback.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 16:57:19";"0000-00-00 00:00:00	";"0"
"4010";"000";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"5978";"Recent Play";"N";;"3";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"4011";"002";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8906";"5978";"1st & 10 at BC25: Williams,A rush for 10 yards to the BC35, fumble forced by Johnson, I., fumble by Williams,A recovered by GT Young, L. at BC35.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:00:27";"0000-00-00 00:00:00	";"0"
"4012";"003";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8908";"5978";"1st & 10 at BC35: Laskey, Z. rush for 3 yards to the BC32 (Clancy,N).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:00:46";"0000-00-00 00:00:00	";"0"
"4013";"004";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8911";"5978";"4th & 2 at BC27: Laskey, Z. rush for 5 yards to the BC22, 1ST DOWN GT (Edebali,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:03:10";"0000-00-00 00:00:00	";"0"
"4014";"005";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8912";"5978";"1st & 10 at BC22: Washington, T. rush for 3 yards to the BC19 (Pierre-Louis,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:01:31";"0000-00-00 00:00:00	";"0"
"4015";"006";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8913";"5978";"2nd & 7 at BC19: Laskey, Z. rush for 9 yards to the BC10, 1ST DOWN GT (Pierre-Louis,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:01:57";"0000-00-00 00:00:00	";"0"
"4016";"007";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8914";"5978";"1st & GOAL at BC10: Laskey, Z. rush for 3 yards to the BC7 (Borcich,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:02:24";"0000-00-00 00:00:00	";"0"
"4017";"008";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8915";"5978";"2nd & GOAL at BC07: Washington, T. rush for loss of 4 yards to the BC11, fumble by Washington, T. recovered by GT Smith, O. at BC11.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:04:20";"0000-00-00 00:00:00	";"0"
"4018";"009";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"5978";"Recent Play";"N";;"3";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"4019";"010";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8918";"5978";"4th & GOAL at BC15: Moore, Ju. field goal attempt from 32 GOOD, clock 10:06.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:07:54";"0000-00-00 00:00:00	";"0"
"4020";"011";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8919";"5978";"1st & GOAL at GT35: Scully, D. kickoff 62 yards to the BC3, Evans,S return 23 yards to the BC26, fumble forced by Milton, C., fumble by Evans,S recovered by BC Dudeck, D at BC26.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:13:19";"0000-00-00 00:00:00	";"0"
"4021";"012";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8921";"5978";"1st & 10 at BC26: Dudeck, D rush for 3 yards to the BC29 (Watts, B.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:13:40";"0000-00-00 00:00:00	";"0"
"4022";"013";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8922";"5978";"2nd & 7 at BC29: Rettig,C pass incomplete to Amidon,A.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:14:02";"0000-00-00 00:00:00	";"0"
"4023";"014";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8923";"5978";"3rd & 7 at BC29: Rettig,C sacked for loss of 8 yards to the BC21 (Watts, B.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:14:23";"0000-00-00 00:00:00	";"0"
"4024";"015";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8924";"5978";"4th & 15 at BC21: Levano,G punt 35 yards to the GT44, downed.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:21:56";"0000-00-00 00:00:00	";"0"
"4025";"016";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8926";"5978";"1st & 10 at GT44: Laskey, Z. rush for 5 yards to the GT49 (Borcich,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:22:15";"0000-00-00 00:00:00	";"0"
"4026";"017";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8927";"5978";"2nd & 5 at GT49: Sims, D. rush for 2 yards to the BC49 (Divitto,S;Borcich,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:22:38";"0000-00-00 00:00:00	";"0"
"4027";"018";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8928";"5978";"3rd & 3 at BC49: Sims, D. rush for 4 yards to the BC45, 1ST DOWN GT (Wujciak,C).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:23:00";"0000-00-00 00:00:00	";"0"
"4028";"019";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8929";"5978";"1st & 10 at BC45: Bostic, B. rush for 7 yards to the BC38 (Sylvia,S).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:23:19";"0000-00-00 00:00:00	";"0"
"4029";"020";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8930";"5978";"2nd & 3 at BC38: Sims, D. rush for 5 yards to the BC33, 1ST DOWN GT (Edebali,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:23:36";"0000-00-00 00:00:00	";"0"
"4030";"021";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8931";"5978";"1st & 10 at BC33: Washington, T. rush for 4 yards to the BC29 (Borcich,K).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:24:00";"0000-00-00 00:00:00	";"0"
"4031";"022";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8932";"5978";"2nd & 6 at BC29: Smith, O. rush for 4 yards to the BC25 (Rositano,S;Divitto,S).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:24:28";"0000-00-00 00:00:00	";"0"
"4032";"023";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8933";"5978";"3rd & 2 at BC25: Sims, D. rush for 6 yards to the BC19, 1ST DOWN GT (Rositano,S;Davis,B).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:24:47";"0000-00-00 00:00:00	";"0"
"4033";"025";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8935";"5978";"1st & 25 at BC34: Zenon, T. rush for 4 yards to the BC30 (Rositano,S).";"Y";;"3";"ACTIVE";"2012-10-20 17:26:22";"2012-10-20 17:25:09";"0000-00-00 00:00:00	";"0"
"4034";"026";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8936";"5978";"2nd & 21 at BC30: Washington, T. pass complete to Godhigh, R. for 6 yards to the BC24 (Clancy,N).";"Y";;"3";"ACTIVE";"2012-10-20 17:25:47";"2012-10-20 17:25:26";"0000-00-00 00:00:00	";"0"
"4036";"028";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8938";"5978";"4th & 15 at BC24: Moore, Ju. field goal attempt from 41 MISSED - wide left, spot at BC24, clock 02:50.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:27:34";"0000-00-00 00:00:00	";"0"
"4035";"027";"2012/G5978/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"8937";"5978";"3rd & 15 at BC24: Washington, T. pass incomplete to Smith, O..";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2012-10-20 17:27:03";"0000-00-00 00:00:00	";"0"
